,id,decision,date,buying_price,median_price_zipcode,selling_price_suggestion,expected_profit,condition,zipcode,dist_fromlake,yr_built,yr_renovated,bedrooms,bathrooms,sqft_living,sqft_above,sqft_lot,sqft_basement,floors,waterfront,grade,lat,long,query,road,house_number,neighbourhood,city,county,state,season,med_autumn,med_spring,med_summer,med_winter,season_to_sell
21097,3448001975,1,2015-05-04,351000.0,425000.0,456300.0,105300.0,3,98125,8.446404789210654,1924,0,1,0.75,930,930,6600,0,1.0,0,6,47.7127,-122.296,"47.7127,-122.296",30th Avenue Northeast,11526,,Seattle,King County,Washington,spring,435500.0,429975.0,421750.0,425000.0,autumn spring summer winter 
21100,1443500395,1,2015-05-04,360000.0,370000.0,468000.0,108000.0,4,98118,12.039472490928592,1968,0,3,1.5,1060,1060,6232,0,1.0,0,7,47.5329,-122.271,"47.5329,-122.271",South Chicago Street,4836,Dunlap,Seattle,King County,Washington,spring,351400.0,421000.0,358000.0,350000.0,spring 
21102,8682301600,1,2015-05-04,540000.0,634900.0,702000.0,162000.0,3,98053,19.805969007322958,2008,0,3,2.5,1810,1810,3930,0,2.0,0,8,47.7169,-122.02,"47.7169,-122.02",239th Way Northeast,13285,,,King County,Washington,spring,658000.0,666000.0,643750.0,569000.0,autumn spring summer winter 
21103,8078410280,1,2015-05-04,550000.0,644500.0,715000.0,165000.0,4,98074,17.257718572204347,1987,0,3,2.5,1980,1980,9061,0,2.0,0,8,47.6366,-122.029,"47.6366,-122.029",Northeast 29th Court,23287,,,King County,Washington,spring,623000.0,656250.0,637000.0,623900.0,autumn spring summer winter 
21109,3905040070,1,2015-05-04,540000.0,575000.0,702000.0,162000.0,3,98029,21.013971900651025,1991,0,3,2.5,1670,1670,5146,0,2.0,0,8,47.5707,-121.999,"47.5707,-121.999",255th Place Southeast,4010,,,King County,Washington,spring,575000.0,592500.0,561000.0,560000.0,autumn spring summer winter 
21111,3630020090,1,2015-05-04,454280.0,575000.0,590564.0,136284.0,3,98029,22.163893789192105,2004,0,3,2.5,1470,1170,1741,300,2.0,0,8,47.5464,-121.999,"47.5464,-121.999",Northeast 24th Avenue,,,,King County,Washington,spring,575000.0,592500.0,561000.0,560000.0,autumn spring summer winter 
21117,1324079085,1,2015-05-04,378000.0,462500.0,491400.0,113400.0,3,98024,31.250541057786474,1975,0,3,1.5,1050,1050,57499,0,1.0,0,7,47.5602,-121.86,"47.5602,-121.86",Southeast Fish Hatchery Road,36017,,,King County,Washington,spring,430000.0,589000.0,529000.0,369500.0,autumn spring summer 
21120,8682231330,1,2015-05-04,519000.0,634900.0,674700.0,155700.0,3,98053,18.72018862640993,2004,0,2,2.0,1560,1560,4823,0,1.0,0,8,47.7111,-122.032,"47.7111,-122.032",Northeast 126th Street,23037,,,King County,Washington,spring,658000.0,666000.0,643750.0,569000.0,autumn spring summer winter 
21124,4345000170,1,2015-05-04,210000.0,282755.0,273000.0,63000.0,3,98030,31.193270450756106,1995,0,3,2.75,1320,880,15236,440,1.0,0,7,47.365,-122.184,"47.365,-122.184",Southeast 264th Street,11727,Fox Creek,,King County,Washington,spring,282000.0,285100.0,280000.0,291255.0,autumn spring summer winter 
21125,6705120100,1,2015-05-04,460000.0,762684.5,598000.0,138000.0,4,98006,12.134849092780634,1986,0,3,2.25,1453,1453,2225,0,2.0,0,8,47.5429,-122.188,"47.5429,-122.188",114th Avenue Southeast,6799,,Bellevue,King County,Washington,spring,765000.0,755000.0,760000.0,791270.5,autumn spring summer winter 
21133,6681500205,1,2015-05-04,658500.0,690000.0,856050.0,197550.0,3,98199,9.585022433039962,1963,0,4,2.25,1900,1400,5000,500,1.0,0,7,47.6456,-122.387,"47.6456,-122.387",Patten Place West,2827,,Seattle,King County,Washington,spring,650000.0,730000.0,735000.0,606000.0,spring summer 
21134,1220000100,1,2015-05-04,215000.0,390000.0,279500.0,64500.0,4,98166,20.55968471746919,1920,0,1,1.0,970,570,7639,400,1.0,0,5,47.4655,-122.346,"47.4655,-122.346",9th Avenue Southwest,15245,,,King County,Washington,spring,319725.0,410000.0,407000.0,404500.0,autumn spring summer winter 
21136,3876810170,1,2015-05-05,329000.0,520000.0,427700.0,98700.0,4,98072,12.9941257966669,1970,0,3,1.0,900,900,9600,0,1.0,0,7,47.7423,-122.173,"47.7423,-122.173",Northeast 157th Street,15705,,,King County,Washington,spring,550000.0,534640.0,501000.0,482000.0,autumn spring summer winter 
21137,7852030790,1,2015-05-05,500000.0,502500.0,650000.0,150000.0,3,98065,30.808750972008298,2000,0,4,2.5,2960,2960,5027,0,2.0,0,7,47.5328,-121.881,"47.5328,-121.881",Fern Avenue Southeast,7564,,,King County,Washington,spring,452250.0,516000.0,485000.0,528750.0,spring winter 
21138,3904980270,1,2015-05-05,517500.0,575000.0,672750.0,155250.0,3,98029,20.15656378383668,1989,0,3,2.5,1800,1800,3933,0,2.0,0,8,47.5746,-122.009,"47.5746,-122.009",248th Place Southeast,3652,,,King County,Washington,spring,575000.0,592500.0,561000.0,560000.0,autumn spring summer winter 
21141,5561000330,1,2015-05-05,525000.0,570500.0,682500.0,157500.0,4,98027,28.308643438358953,1977,0,3,1.75,2620,1320,38350,1300,1.0,0,8,47.4619,-121.991,"47.4619,-121.991",Southeast 156th Street,26067,,,King County,Washington,spring,545000.0,574950.0,575000.0,538100.0,autumn spring summer winter 
21142,739820050,1,2015-05-05,250000.0,288400.0,325000.0,75000.0,4,98031,26.885379785372027,1985,0,3,2.5,1730,1730,7200,0,2.0,0,7,47.4029,-122.196,"47.4029,-122.196",Southeast 222nd Place,10824,,,King County,Washington,spring,295000.0,288400.0,289659.0,279500.0,autumn spring summer winter 
21144,7215721570,1,2015-05-05,570000.0,739999.0,741000.0,171000.0,3,98075,18.81990454452013,1999,0,3,2.5,1910,1910,4941,0,2.0,0,8,47.5989,-122.016,"47.5989,-122.016",Southeast 11th Place,24218,,,King County,Washington,spring,707500.0,742000.0,739900.0,763000.0,autumn spring summer winter 
21145,1180005220,1,2015-05-05,225000.0,279000.0,292500.0,67500.0,4,98178,16.40092714837421,1922,0,2,1.0,1070,1070,6000,0,1.0,0,5,47.495,-122.227,"47.495,-122.227",South 121st Street,8414,,Seattle,King County,Washington,spring,284000.0,282502.5,277554.0,261590.0,autumn spring summer winter 
21146,5559600140,1,2015-05-05,253000.0,269000.0,328900.0,75900.0,3,98003,35.89995121938673,1988,0,3,2.0,1490,1490,7651,0,1.0,0,7,47.3211,-122.325,"47.3211,-122.325",South 313th Street,703,,,King County,Washington,spring,261000.0,280000.0,261000.0,265000.0,autumn spring summer winter 
21147,7228500037,1,2015-05-05,555000.0,572000.0,721500.0,166500.0,3,98122,4.225786099340834,2007,0,2,1.5,1190,1190,1361,0,2.0,0,8,47.6161,-122.302,"47.6161,-122.302",23rd Avenue,1626,,Seattle,King County,Washington,spring,585500.0,613000.0,575000.0,523000.0,autumn spring summer 
21150,7853301130,1,2015-05-05,499000.0,502500.0,648700.0,149700.0,3,98065,29.847621713336576,2007,0,4,2.25,2440,2440,5000,0,2.0,0,7,47.5407,-121.89,"47.5407,-121.89",,,,,King County,Washington,spring,452250.0,516000.0,485000.0,528750.0,spring winter 
21152,9117000170,1,2015-05-05,268643.0,298500.0,349235.9,80592.90000000002,3,98055,23.397034456559105,1961,0,4,2.25,1810,1810,9240,0,2.0,0,7,47.4362,-122.187,"47.4362,-122.187",Southeast 186th Street,11443,,,King County,Washington,spring,290000.0,305000.0,293000.0,310000.0,autumn spring summer winter 
21157,1787600252,1,2015-05-05,282000.0,425000.0,366600.0,84600.0,3,98125,10.763620483151016,1948,0,2,1.0,1150,950,6098,200,1.0,0,7,47.7259,-122.328,"47.7259,-122.328",Roosevelt Way Northeast,13352,,Seattle,King County,Washington,spring,435500.0,429975.0,421750.0,425000.0,autumn spring summer winter 
21158,6700390230,1,2015-05-05,256900.0,288400.0,333970.0,77070.0,3,98031,26.969384334761777,1992,0,3,2.5,1720,1720,3951,0,2.0,0,7,47.4033,-122.187,"47.4033,-122.187",Southeast 221st Place,11539,,,King County,Washington,spring,295000.0,288400.0,289659.0,279500.0,autumn spring summer winter 
21159,8108600442,1,2015-05-05,254000.0,264000.0,330200.0,76200.0,4,98188,20.16364412130151,1957,0,3,1.0,1270,1270,16800,0,1.0,0,7,47.4599,-122.276,"47.4599,-122.276",South 160th Street,4458,,,King County,Washington,spring,252000.0,267500.0,270000.0,255500.0,spring summer winter 
21162,1591000015,1,2015-05-05,260000.0,315000.0,338000.0,78000.0,4,98106,15.418566856344247,1954,0,3,1.0,1200,1200,6615,0,1.0,0,7,47.5168,-122.351,"47.5168,-122.351",12th Avenue Southwest,9617,Highland Park,Seattle,King County,Washington,spring,315000.0,312250.0,315000.0,325000.0,autumn spring summer winter 
21164,2273600410,1,2015-05-05,546000.0,678350.0,709800.0,163800.0,4,98033,7.501539925324864,1983,0,3,3.0,1530,1150,9999,380,1.0,0,7,47.6869,-122.186,"47.6869,-122.186",116th Avenue Northeast,9501,,,King County,Washington,spring,649800.0,698000.0,675000.0,725000.0,autumn spring summer winter 
21168,723049530,1,2015-05-05,126500.0,309500.0,164450.0,37950.0,3,98146,17.295016338419828,1942,0,3,1.0,1130,1130,12212,0,1.0,0,6,47.4952,-122.34,"47.4952,-122.34",5th Avenue Southwest,12004,Beverly Park,,King County,Washington,spring,302500.0,335000.0,282500.0,267500.0,autumn spring summer winter 
21171,2129700320,1,2015-05-05,250000.0,401250.0,325000.0,75000.0,3,98019,24.276125901046036,1944,0,1,0.75,940,940,87120,0,1.0,0,6,47.7182,-121.956,"47.7182,-121.956",Northeast Big Rock Road,28819,,,King County,Washington,spring,405000.0,414000.0,400000.0,380500.0,autumn spring summer winter 
21175,2946001950,1,2015-05-05,248000.0,266125.0,322400.0,74400.0,4,98198,25.165021669267258,1954,0,3,1.0,1260,1260,6000,0,1.0,0,6,47.4187,-122.323,"47.4187,-122.323",9th Avenue South,20437,North Hill,,King County,Washington,spring,262500.0,257950.0,269900.0,275000.0,autumn spring summer winter 
21177,5198600005,1,2015-05-05,195000.0,235000.0,253500.0,58500.0,4,98002,36.55403296020274,1958,0,3,1.5,1200,1200,7800,0,1.0,0,7,47.3137,-122.212,"47.3137,-122.212",6th Place Northeast,1301,,,King County,Washington,spring,236500.0,234000.0,231750.0,235000.0,autumn spring summer winter 
21179,3343902281,1,2015-05-05,310000.0,380000.0,403000.0,93000.0,3,98056,15.01084213342351,1956,0,2,1.0,1020,1020,8102,0,1.0,0,7,47.5135,-122.193,"47.5135,-122.193",Monterey Avenue Northeast,2417,Kennydale,,King County,Washington,spring,376500.0,387000.0,377000.0,375000.0,autumn spring summer winter 
21182,1900000035,1,2015-05-05,212000.0,390000.0,275600.0,63600.0,3,98166,20.191132723379816,1926,0,1,1.0,620,620,7620,0,1.0,0,6,47.4697,-122.349,"47.4697,-122.349",Southwest 149th Street,1036,Seahurst,,King County,Washington,spring,319725.0,410000.0,407000.0,404500.0,autumn spring summer winter 
21183,7201900370,1,2015-05-05,440000.0,615000.0,572000.0,132000.0,4,98052,11.713278638257773,1975,0,3,1.0,1250,1250,8412,0,1.0,0,7,47.7012,-122.131,"47.7012,-122.131",Northeast 112th Street,15624,,,King County,Washington,spring,599500.0,625000.0,620000.0,600750.0,autumn spring summer winter 
21185,1777600450,1,2015-05-05,730000.0,762684.5,949000.0,219000.0,4,98006,12.693839327330343,1971,0,5,3.0,2500,1550,11779,950,1.0,0,8,47.5696,-122.127,"47.5696,-122.127",160th Avenue Southeast,4298,,Bellevue,King County,Washington,spring,765000.0,755000.0,760000.0,791270.5,autumn spring summer winter 
21191,7335400215,1,2015-05-05,95000.0,235000.0,123500.0,28500.0,4,98002,37.5406320501052,1915,0,1,0.75,760,760,5746,0,1.0,0,5,47.3046,-122.215,"47.3046,-122.215",L Street Southeast,325,,,King County,Washington,spring,236500.0,234000.0,231750.0,235000.0,autumn spring summer winter 
21194,2124069103,1,2015-05-05,374000.0,570500.0,486200.0,112200.0,3,98027,18.970103580777263,1971,0,3,1.75,1510,1510,18439,0,1.0,0,7,47.5491,-122.046,"47.5491,-122.046",220th Place Southeast,5907,,,King County,Washington,spring,545000.0,574950.0,575000.0,538100.0,autumn spring summer winter 
21196,7376300085,1,2015-05-05,530000.0,545000.0,689000.0,159000.0,3,98008,10.22732113116515,1959,0,3,1.75,1430,1430,10350,0,1.0,0,7,47.6353,-122.123,"47.6353,-122.123",Northeast 28th Street,16296,,Bellevue,King County,Washington,spring,529219.0,550000.0,563750.0,542000.0,spring summer winter 
21197,1775930140,1,2015-05-05,365000.0,520000.0,474500.0,109500.0,3,98072,15.957632182079154,1977,0,3,1.75,1830,1230,17349,600,1.0,0,8,47.7427,-122.109,"47.7427,-122.109",Northeast 160th Street,17361,,,King County,Washington,spring,550000.0,534640.0,501000.0,482000.0,autumn spring summer winter 
21201,1843200240,1,2015-05-05,200000.0,309780.0,260000.0,60000.0,3,98092,39.8913423407609,1978,0,2,1.5,1360,1360,1898,0,2.0,0,7,47.2852,-122.19,"47.2852,-122.19",28th Street Southeast,2906,,,King County,Washington,spring,312500.0,323000.0,303975.0,298900.0,autumn spring summer winter 
21202,7518505375,1,2015-05-05,399900.0,545000.0,519870.0,119970.0,3,98117,10.1306335702824,1927,0,3,1.0,860,860,1664,0,1.5,0,7,47.6761,-122.384,"47.6761,-122.384",22nd Avenue Northwest,6502,Loyal Heights,Seattle,King County,Washington,spring,535000.0,545000.0,545000.0,555000.0,autumn spring summer winter 
21204,2215900900,1,2015-05-05,295000.0,342500.0,383500.0,88500.0,4,98038,35.554854831477996,1992,0,3,2.5,1690,1690,8564,0,2.0,0,7,47.3518,-122.057,"47.3518,-122.057",Southeast 278th Way,21243,Eastwood Forest,,King County,Washington,spring,342497.5,349475.0,345000.0,338975.0,autumn spring summer winter 
21206,3630020430,1,2015-05-05,420000.0,575000.0,546000.0,126000.0,3,98029,22.20889837827665,2005,0,3,2.5,1470,1160,1445,310,2.0,0,8,47.5468,-121.998,"47.5468,-121.998",,,,,King County,Washington,spring,575000.0,592500.0,561000.0,560000.0,autumn spring summer winter 
21210,8121200810,1,2015-05-05,585000.0,615000.0,760500.0,175500.0,4,98052,14.262418786397001,1981,0,4,1.75,2430,1580,7559,850,1.0,0,8,47.7206,-122.11,"47.7206,-122.11",Northeast 134th Place,17214,,,King County,Washington,spring,599500.0,625000.0,620000.0,600750.0,autumn spring summer winter 
21212,3025059089,1,2015-05-05,950000.0,1155000.0,1235000.0,285000.0,3,98004,3.3032837715588466,1950,0,3,1.5,1700,1130,8050,570,1.0,0,7,47.6304,-122.218,"47.6304,-122.218",92nd Avenue Northeast,2257,,,King County,Washington,spring,1116500.0,1190000.0,1014250.0,1398000.0,autumn spring summer winter 
21214,3530470190,1,2015-05-05,220000.0,266125.0,286000.0,66000.0,4,98198,29.07099522051569,1978,0,1,1.5,1100,1100,3451,0,1.5,0,8,47.3829,-122.322,"47.3829,-122.322",9th Place South,24411,Zenith,,King County,Washington,spring,262500.0,257950.0,269900.0,275000.0,autumn spring summer winter 
21216,3235390010,1,2015-05-05,265000.0,288400.0,344500.0,79500.0,3,98031,28.708379642684083,1991,0,3,1.75,1420,1420,8126,0,1.0,0,8,47.3871,-122.189,"47.3871,-122.189",114th Place Southeast,23923,,,King County,Washington,spring,295000.0,288400.0,289659.0,279500.0,autumn spring summer winter 
21221,2254501342,1,2015-05-05,518000.0,572000.0,673400.0,155400.0,3,98122,5.183212958420748,2001,0,2,1.5,1140,940,1149,200,2.0,0,7,47.6124,-122.314,"47.6124,-122.314",14th Avenue,1126,,Seattle,King County,Washington,spring,585500.0,613000.0,575000.0,523000.0,autumn spring summer winter 
21225,6072300800,1,2015-05-05,595000.0,762684.5,773500.0,178500.0,4,98006,11.402022129293636,1964,0,4,1.75,2510,1680,8989,830,1.0,0,8,47.5569,-122.172,"47.5569,-122.172",Southeast 51st Street,12589,,Bellevue,King County,Washington,spring,765000.0,755000.0,760000.0,791270.5,autumn spring summer winter 
21227,8732190460,1,2015-05-05,260000.0,268500.0,338000.0,78000.0,3,98023,38.14644986756505,1978,0,3,1.75,1680,1240,8725,440,1.0,0,8,47.3107,-122.397,"47.3107,-122.397",50th Court Southwest,32429,Twin Lakes,,King County,Washington,spring,266000.0,275000.0,260000.0,272000.0,autumn spring summer winter 
21230,6649900030,1,2015-05-05,485000.0,554000.0,630500.0,145500.0,4,98177,17.070413716374045,1948,0,3,2.0,1590,1590,11222,0,1.0,0,7,47.7762,-122.367,"47.7762,-122.367",8th Avenue Northwest,20073,,Shoreline,King County,Washington,spring,525300.0,587500.0,525050.0,557500.0,autumn spring summer winter 
21231,3298701066,1,2015-05-06,240000.0,315000.0,312000.0,72000.0,4,98106,15.431388630599228,1925,0,3,1.0,1230,1230,2353,0,1.5,0,6,47.5177,-122.354,"47.5177,-122.354",15th Avenue Southwest,9454,Highland Park,Seattle,King County,Washington,spring,315000.0,312250.0,315000.0,325000.0,autumn spring summer winter 
21233,3326059238,1,2015-05-06,500000.0,678350.0,650000.0,150000.0,3,98033,9.667236502499554,1994,0,4,2.25,2050,2050,7201,0,2.0,0,8,47.7003,-122.165,"47.7003,-122.165",Northeast 111th Place,13126,,,King County,Washington,spring,649800.0,698000.0,675000.0,725000.0,autumn spring summer winter 
21235,2925059260,1,2015-05-06,800000.0,1155000.0,1040000.0,240000.0,3,98004,4.368027186133103,1966,0,5,2.5,3000,1500,10560,1500,1.0,0,8,47.6249,-122.206,"47.6249,-122.206",Northeast 16th Place,10093,,Bellevue,King County,Washington,spring,1116500.0,1190000.0,1014250.0,1398000.0,autumn spring summer winter 
21236,726049202,1,2015-05-06,335000.0,375000.0,435500.0,100500.0,4,98133,13.861676581978841,1954,0,3,1.0,1020,1020,10200,0,1.0,0,7,47.7503,-122.348,"47.7503,-122.348",North 167th Street,905,,Shoreline,King County,Washington,spring,362500.0,400000.0,358401.5,415000.0,autumn spring summer winter 
21238,1823059159,1,2015-05-06,298000.0,298500.0,387400.0,89400.0,3,98055,17.51103498801181,1907,0,2,1.0,850,850,5000,0,1.0,0,5,47.4874,-122.207,"47.4874,-122.207",Burnett Avenue North,304,North Renton,,King County,Washington,spring,290000.0,305000.0,293000.0,310000.0,spring winter 
21239,8643000225,1,2015-05-06,225000.0,266125.0,292500.0,67500.0,3,98198,27.463758824375386,1963,0,5,1.5,1790,1790,11656,0,2.0,0,7,47.3961,-122.308,"47.3961,-122.308",19th Avenue South,22936,Central Des Moines,,King County,Washington,spring,262500.0,257950.0,269900.0,275000.0,autumn spring summer winter 
21244,8016250140,1,2015-05-06,210000.0,282755.0,273000.0,63000.0,3,98030,31.282148643221973,1994,0,3,2.5,1610,1610,6732,0,2.0,0,7,47.3658,-122.172,"47.3658,-122.172",127th Avenue Southeast,26330,Stillwater Green,,King County,Washington,spring,282000.0,285100.0,280000.0,291255.0,autumn spring summer winter 
21245,806800090,1,2015-05-06,275000.0,309780.0,357500.0,82500.0,3,98092,34.52026005680003,2003,0,3,1.75,1890,1890,5000,0,1.0,0,7,47.3357,-122.175,"47.3357,-122.175",124th Place Southeast,29650,,,King County,Washington,spring,312500.0,323000.0,303975.0,298900.0,autumn spring summer winter 
21247,3924500130,1,2015-05-06,460000.0,462500.0,598000.0,138000.0,3,98024,28.419797839722573,1987,0,2,2.5,1880,1880,40575,0,1.0,0,9,47.5614,-121.899,"47.5614,-121.899",Southeast 46th Street,,,,King County,Washington,spring,430000.0,589000.0,529000.0,369500.0,spring summer 
21250,1105000373,1,2015-05-06,252500.0,370000.0,328250.0,75750.0,3,98118,10.959255181423094,2009,0,2,1.5,1110,950,986,160,2.0,0,7,47.5427,-122.272,"47.5427,-122.272",South Holly Street,4818,Brighton,Seattle,King County,Washington,spring,351400.0,421000.0,358000.0,350000.0,autumn spring summer winter 
21251,1523069022,1,2015-05-06,300000.0,570500.0,390000.0,90000.0,4,98027,25.484599965294112,1948,0,3,1.5,1630,1630,82764,0,1.0,0,6,47.4743,-122.026,"47.4743,-122.026",Issaquah Hobart Road Southeast,14223,,,King County,Washington,spring,545000.0,574950.0,575000.0,538100.0,autumn spring summer winter 
21254,2009001600,1,2015-05-06,265000.0,266125.0,344500.0,79500.0,4,98198,26.641759017702537,1950,0,3,1.0,1070,1070,9000,0,1.0,0,7,47.4061,-122.33,"47.4061,-122.33",4th Avenue South,21824,,,King County,Washington,spring,262500.0,257950.0,269900.0,275000.0,summer winter 
21260,1545807180,1,2015-05-06,190000.0,342500.0,247000.0,57000.0,4,98038,34.58217324943014,1967,0,4,1.75,1900,1900,9861,0,1.0,0,7,47.3615,-122.057,"47.3615,-122.057",214th Avenue Southeast,26654,Cherokee Bay,,King County,Washington,spring,342497.5,349475.0,345000.0,338975.0,autumn spring summer winter 
21266,2810100007,1,2015-05-06,419950.0,489950.0,545935.0,125985.0,3,98136,14.64114464225831,2014,0,3,2.25,1250,1250,811,0,3.0,0,8,47.5419,-122.388,"47.5419,-122.388",Southwest Willow Street,4313,Morgan Junction,Seattle,King County,Washington,spring,469300.0,515000.0,454900.0,525000.0,autumn spring summer winter 
21269,4039100400,1,2015-05-06,515000.0,545000.0,669500.0,154500.0,4,98008,11.297059908395687,1963,0,3,2.5,3000,1760,8250,1240,1.0,0,8,47.6191,-122.112,"47.6191,-122.112",170th Place Northeast,1078,,Bellevue,King County,Washington,spring,529219.0,550000.0,563750.0,542000.0,autumn spring summer winter 
