,id,query,road,house_number,neighbourhood,city,county,state
20984,2149800278,"47.3045,-122.211",3rd Street Southeast,1314,,,King County,Washington
20985,2517000650,"47.3992,-122.163",133rd Place Southeast,22618,Fern Crest,,King County,Washington
20986,6021503708,"47.6844,-122.387",24th Avenue Northwest,7542,Loyal Heights,Seattle,King County,Washington
20987,8559300120,"47.4299,-122.207",Southeast 192nd Place,10014,,,King County,Washington
20988,3305100230,"47.6854,-122.184",,,,,King County,Washington
20989,2135200155,"47.553,-122.354",16th Avenue Southwest,5424,,Seattle,King County,Washington
20990,2919700109,"47.6904,-122.364",Northwest 85th Street,615,Crown Hill,Seattle,King County,Washington
20991,8725950220,"47.6213,-122.2",Northeast 12th Street,,,Bellevue,King County,Washington
20992,1776230220,"47.5051,-122.155",Northeast 14th Street,4730,,,King County,Washington
20993,9211010230,"47.4944,-122.15",Northeast 7th Place,5157,Hidden Creek,,King County,Washington
20994,1972201772,"47.6523,-122.346",Whitman Avenue North,3650,,Seattle,King County,Washington
20995,9268851320,"47.5394,-122.027",Northeast Darby Lane,333,,,King County,Washington
20996,1424059154,"47.5655,-122.129",158th Avenue Southeast,4468,,Bellevue,King County,Washington
20997,626059365,"47.7636,-122.216",Northeast 188th Street,9307,,,King County,Washington
20998,3885802136,"47.6853,-122.21",4th Street West,1250,,,King County,Washington
20999,7967000150,"47.3523,-122.275",47th Place South,27766,,,King County,Washington
21000,7853360720,"47.5162,-121.872",Southeast Brinkley Street,35107,,,King County,Washington
21001,8562790150,"47.5311,-122.073",Northwest Harmony Way,2328,,,King County,Washington
21002,1226039124,"47.7628,-122.359",Northwest 185th Street,103,,Shoreline,King County,Washington
21003,2767704251,"47.6744,-122.374",Northwest 63rd Street,1409,,Seattle,King County,Washington
21004,3862710210,"47.5342,-121.841",Fury Street,,,,King County,Washington
21005,255460330,"47.3699,-122.019",241st Circle Southeast,25842,Arbors at Rock Creek,,King County,Washington
21006,291310610,"47.5341,-122.069",Northwest Boulder Place,312,,,King County,Washington
21007,9126101121,"47.6076,-122.304",22nd Avenue,613,,Seattle,King County,Washington
21008,9274200322,"47.5891,-122.387",Southwest Seattle Street,4315,,Seattle,King County,Washington
21009,6666830230,"47.7047,-122.113",Northeast 117th Street,,,,King County,Washington
21010,1604601803,"47.5661,-122.29",Letitia Avenue South,4081,Columbia City,Seattle,King County,Washington
21011,7702080150,"47.7698,-122.235",Northeast 195th Street,7902,,,King County,Washington
21012,7853400220,"47.5165,-121.883",Southeast Nye Street,9223,,,King County,Washington
21013,3895100039,"47.6777,-122.156",138th Court Northeast,8396,,,King County,Washington
21014,7697000150,"47.3595,-122.045",222nd Avenue Southeast,27004,Cherokee Bay,,King County,Washington
21015,8562780530,"47.5323,-122.071",Northwest Moraine Place,2173,,,King County,Washington
21016,291310180,"47.5344,-122.068",Northwest Boulder Way Drive,2012,,,King County,Washington
21017,1972205633,"47.6472,-122.357",Florentia Street,10,,Seattle,King County,Washington
21018,3023000120,"47.3557,-122.059",212th Place Southeast,27436,Crystal Firs,,King County,Washington
21019,7548301056,"47.588,-122.305",21st Avenue South,1716,,Seattle,King County,Washington
21020,9826701201,"47.602,-122.306",East Yesler Way,,,Seattle,King County,Washington
21021,6300500476,"47.7049,-122.34",North Northgate Way,1411,,Seattle,King County,Washington
21022,2597490410,"47.543,-122.01",Northeast Falls Drive,1549,,,King County,Washington
21023,3448001411,"47.7124,-122.301",26th Avenue Northeast,11509,,Seattle,King County,Washington
21024,745530180,"47.7339,-122.209",99th Avenue Northeast,14522,Stonehedge Village,,King County,Washington
21025,3879900753,"47.6276,-122.359",West Kinnear Place,119,Uptown,Seattle,King County,Washington
21026,2781230230,"47.3479,-122.028",Southeast 284th Street,23346,Deer Ridge,,King County,Washington
21027,3629990180,"47.5493,-121.999",Northeast 24th Avenue,,,,King County,Washington
21028,9352900222,"47.5199,-122.357",17th Avenue Southwest,9237,Highland Park,Seattle,King County,Washington
21029,7338220120,"47.3363,-122.217",32nd Place Northeast,1203,Riverpointe,,King County,Washington
21030,325059287,"47.6761,-122.152",Redmond Way,14126,,,King County,Washington
21031,7203140360,"47.6871,-122.014",Eastridge Drive Northeast,10037,,,King County,Washington
21032,6056110150,"47.5622,-122.292",Renton Avenue South,4517,Columbia City,Seattle,King County,Washington
21033,7203230040,"47.6901,-122.018",240th Court Northeast,10355,,,King County,Washington
21034,8121100155,"47.5685,-122.286",37th Avenue South,3844,,Seattle,King County,Washington
21035,7853370620,"47.5189,-121.876",Jacobia Avenue Southeast,9092,,,King County,Washington
21036,6400700264,"47.6684,-122.175",124th Avenue Northeast,7005,,,King County,Washington
21037,1760650880,"47.359,-122.082",Southeast 270th Place,19509,Cornerstone,,King County,Washington
21038,567000382,"47.5924,-122.295",29th Avenue South,1128,,Seattle,King County,Washington
21039,7852100150,"47.5298,-121.879",Douglas Avenue Southeast,,,,King County,Washington
21040,6447300365,"47.6102,-122.225",Overlake Drive West,8842,Eastland,,King County,Washington
21041,2622059197,"47.372,-122.13",158th Place Southeast,25606,Fairfield,,King County,Washington
21042,1389600040,"47.2679,-122.255",Elise Court,111,,,King County,Washington
21043,9276200220,"47.5811,-122.389",45th Avenue Southwest,2600,Admiral,Seattle,King County,Washington
21044,7904700032,"47.5638,-122.388",44th Avenue Southwest,4438,Admiral,Seattle,King County,Washington
21045,3744000040,"47.3552,-122.023",239th Place Southeast,27433,Glacier Crest,,King County,Washington
21046,1773100604,"47.5592,-122.362",23rd Avenue Southwest,4801,Youngstown,Seattle,King County,Washington
21047,9268850360,"47.5393,-122.026",4th Avenue Northeast,878,,,King County,Washington
21048,7853420450,"47.5185,-121.885",,,,,King County,Washington
21049,8956200770,"47.2931,-122.264",South 344th Court,5623,,,King County,Washington
21050,2424059170,"47.5451,-122.114",169th Place Southeast,,,Bellevue,King County,Washington
21051,1934800133,"47.6033,-122.309",18th Avenue,169,Little Saigon,Seattle,King County,Washington
21052,5556300109,"47.6467,-122.118",Northeast 40th Court,16644,,,King County,Washington
21053,2326600150,"47.5618,-122.027",Southeast 46th Place,,,,King County,Washington
21054,3751600409,"47.2949,-122.27",South 342nd Street,5129,,,King County,Washington
21055,3814900210,"47.3269,-122.165",132nd Court Southeat,30610,,,King County,Washington
21056,9542840730,"47.3669,-122.02",241st Place Southeast,26225,Woodridge,,King County,Washington
21057,2937300540,"47.7049,-122.126",Northeast 117th Way,,,,King County,Washington
21058,7549800543,"47.5537,-122.313",15th Avenue South,5338,South Seattle,Seattle,King County,Washington
21059,4058800439,"47.509,-122.24",South Laurel Street,7528,,Seattle,King County,Washington
21060,7853430180,"47.5178,-121.887",Seatterlee Southeast Avenue,9499,,,King County,Washington
21061,982850120,"47.7607,-122.233",Northeast 183rd Street,8011,,,King County,Washington
21062,9476010120,"47.5977,-122.008",,,,,King County,Washington
21063,5200087,"47.5423,-122.302",Mars Avenue South,6732,Holly Park,Seattle,King County,Washington
21064,7308600040,"47.7757,-122.173",126th Avenue Northeast,20409,,,King County,Washington
21065,1498301048,"47.5842,-122.314",15th Avenue South,2109,,Seattle,King County,Washington
21066,2738630040,"47.773,-122.16",Northeast 200th Street,13599,,,King County,Washington
21067,6300500081,"47.7034,-122.344",Aurora Avenue North,10308,,Seattle,King County,Washington
21068,3845100620,"47.2603,-122.194",55th Street Southeast,2715,,,King County,Washington
21069,255450040,"47.371,-122.017",Southeast 258th Street,24230,Arbors at Rock Creek,,King County,Washington
21070,880000211,"47.5261,-122.361",Delridge Way Southwest,8605,Highland Park,Seattle,King County,Washington
21071,2163900081,"47.6271,-122.324",Boylston Avenue East,903,,Seattle,King County,Washington
21072,7853370440,"47.5193,-121.877",Jacobia Avenue Southeast,9175,,,King County,Washington
21073,3448900290,"47.5135,-122.169",Northeast 24th Street,3720,Glencoe,,King County,Washington
21074,263000006,"47.6993,-122.346",North 97th Street,927,Licton Springs,Seattle,King County,Washington
21075,1972200882,"47.6539,-122.351",Evanston Avenue North,3840,,Seattle,King County,Washington
21076,7853270630,"47.5451,-121.882",Southeast Cochrane Street,34582,,,King County,Washington
21077,7852130430,"47.5353,-121.879",Southeast Linden Loop,,,,King County,Washington
21078,7383450250,"47.3595,-122.042",225th Avenue Southeast,26887,Rock Creek Meadows,,King County,Washington
21079,3449000010,"47.5022,-122.144",Southeast 113th Street,14730,,,King County,Washington
21080,2690100170,"47.4873,-122.166",,,,,King County,Washington
21081,9578500920,"47.2962,-122.35",Southwest 339th Street,1103,,,King County,Washington
21082,8562900430,"47.6122,-122.059",210th Place Northeast,338,,,King County,Washington
21083,1442880380,"47.4832,-121.772",Southeast 11th Street,1008,,,King County,Washington
21084,3204930170,"47.7002,-122.103",PSE Trail,,,,King County,Washington
21085,4449800480,"47.6892,-122.389",25th Avenue Northwest,8305,Loyal Heights,Seattle,King County,Washington
21086,3862710010,"47.5336,-121.841",Fury Street,,,,King County,Washington
21087,301402280,"47.346,-122.218",43rd Court Northeast,985,,,King County,Washington
21088,2867300170,"47.3009,-122.385",Southwest 337th Place,4064,,,King County,Washington
21089,5635100080,"47.3751,-122.188",Southeast 253rd Place,11512,,,King County,Washington
21090,1624079024,"47.572,-121.926",,,,,King County,Washington
21091,9211010840,"47.4987,-122.147",Kitsap Avenue Northeast,972,,,King County,Washington
21092,7697000020,"47.3588,-122.044",Southeast 270th Lane,22267,,,King County,Washington
21093,3832050130,"47.3358,-122.051",218th Place Southeast,29732,,,King County,Washington
21094,3630240020,"47.5445,-122.014",Park Drive Northeast,,,,King County,Washington
21095,1389600080,"47.2676,-122.256",Elise Court,135,,,King County,Washington
21096,2781230080,"47.3473,-122.03",Southeast 284th Street,23251,Deer Ridge,,King County,Washington
21097,7203100660,"47.6962,-122.023",Northeast 110th Place,11034,,,King County,Washington
21098,1806900502,"47.6201,-122.309",18th Avenue East,211,,Seattle,King County,Washington
21099,3022800010,"47.744,-122.181",120th Avenue Northeast,16005,,,King County,Washington
21100,6666830250,"47.7048,-122.113",Northeast 117th Street,,,,King County,Washington
21101,7242800020,"47.6781,-122.117",167th Avenue Northeast,8350,,,King County,Washington
21102,2867300190,"47.3011,-122.385",41st Avenue Southwest,33415,,,King County,Washington
21103,8564860130,"47.4765,-121.734",Southeast 16th Street,,,,King County,Washington
21104,2770603522,"47.6515,-122.375",14th Avenue West,3433,Interbay,Seattle,King County,Washington
21105,9544200422,"47.6506,-122.195",Northeast 45th Street,10832,,,King County,Washington
21106,4253400104,"47.5788,-122.315",14th Avenue South,2723,,Seattle,King County,Washington
21107,1085622890,"47.3413,-122.18",121st Way Southeast,29024,,,King County,Washington
21108,9268851630,"47.5397,-122.027",Northeast Eaton Lane,399,,,King County,Washington
21109,8562780190,"47.5321,-122.073",Northwest Hidden Lane,2221,,,King County,Washington
21110,2767600686,"47.6754,-122.375",Northwest 64th Street,1428,Sunset Hill,Seattle,King County,Washington
21111,7207900080,"47.5049,-122.17",Northeast 14th Place,3705,,,King County,Washington
21112,2770601457,"47.6514,-122.386",23rd Avenue West,3438,,Seattle,King County,Washington
21113,1773100920,"47.5556,-122.363",Delridge Way Southwest,5071,,Seattle,King County,Washington
21114,1024069027,"47.581,-122.022",Southeast 32nd Street,23802,,,King County,Washington
21115,7853361310,"47.515,-121.872",Southeast Terrace Street,35109,,,King County,Washington
21116,6824100029,"47.6998,-122.367",Northwest 97th Street,817,Crown Hill,Seattle,King County,Washington
21117,255450250,"47.3693,-122.017",Southeast 259th Court,24231,Arbors at Rock Creek,,King County,Washington
21118,2428100130,"47.5821,-122.047",Southeast 30th Place,21899,,,King County,Washington
21119,1042700050,"47.6067,-122.053",Southeast 2nd Place,,,,King County,Washington
21120,7853280250,"47.538,-121.858",Azalea Avenue Southeast,,,,King County,Washington
21121,7853410170,"47.5185,-121.884",,,,,King County,Washington
21122,2708450020,"47.3838,-122.195",109th Place Southeast,24322,,,King County,Washington
21123,7852140170,"47.5405,-121.882",Southeast Carmichael Street,34400,,,King County,Washington
21124,1459920010,"47.3754,-122.163",Southeast 252nd Street,13401,Tahoma Vista,,King County,Washington
21125,3438500250,"47.5543,-122.359",Southwest Brandon Street,1920 C,,Seattle,King County,Washington
21126,1890000169,"47.662,-122.324",4th Avenue Northeast,4525,Meridian,Seattle,King County,Washington
21127,1250200414,"47.5999,-122.3",25th Avenue South,323,,Seattle,King County,Washington
21128,2564900470,"47.7029,-122.171",127th Place Northeast,11321,,,King County,Washington
21129,2895800780,"47.5171,-122.347",Southwest 96th Place,904,,Seattle,King County,Washington
21130,6306800050,"47.3524,-122.198",Southeast 279th Street,10719,Erin Glade,,King County,Washington
21131,6928000605,"47.4815,-122.152",Southeast 2nd Place,4924,One Union Place,,King County,Washington
21132,3814900950,"47.3281,-122.164",133rd Avenue Southeast,30513,,,King County,Washington
21133,8562770080,"47.5362,-122.072",Shangri-La Way Northwest,389,,,King County,Washington
21134,3831250130,"47.3572,-122.202",104th Avenue Southeast,27226,,,King County,Washington
21135,3629990020,"47.5482,-121.998",,,,,King County,Washington
21136,9532000010,"47.7713,-122.167",Northeast 198th Place,12935,,,King County,Washington
21137,8562780430,"47.5323,-122.071",Northwest Moraine Place,2173,,,King County,Washington
21138,2781230020,"47.3473,-122.031",Southeast 284th Street,23227,Deer Ridge,,King County,Washington
21139,8658301060,"47.6489,-121.911",East Bird Street,32024,,,King County,Washington
21140,301402140,"47.3457,-122.217",43rd Court Northeast,1036,,,King County,Washington
21141,8923600020,"47.6789,-122.273",51st Avenue Northeast,6849,View Ridge,Seattle,King County,Washington
21142,8725950020,"47.6215,-122.201",Northeast 12th Place,,,Bellevue,King County,Washington
21143,1121000357,"47.5416,-122.38",38th Avenue Southwest,6742,High Point,Seattle,King County,Washington
21144,1042700290,"47.607,-122.053",Southeast 2nd Place,,,,King County,Washington
21145,7308600010,"47.776,-122.173",126th Avenue Northeast,20427,,,King County,Washington
21146,7708210050,"47.4893,-122.147",Kitsap Avenue Northeast,407,Shamrock Heights,,King County,Washington
21147,5631500285,"47.7341,-122.234",Northeast 145th Place,8022,,,King County,Washington
21148,524059063,"47.5974,-122.202",104th Avenue Southeast,1435,,Bellevue,King County,Washington
21149,7203160190,"47.6917,-122.02",Elliston Way Northeast,10503,,,King County,Washington
21150,1692900095,"47.6651,-122.191",112th Avenue Northeast,6515,,,King County,Washington
21151,3438500346,"47.554,-122.362",23rd Avenue Southwest,5257,,Seattle,King County,Washington
21152,9268850290,"47.5396,-122.026",4th Avenue Northeast,852,,,King County,Washington
